;;;;;0
1;2;149;1;1;0.0
1;2;149;2;1;0.0
1;2;150;1;1;0.0
1;2;150;2;1;0.0
1;2;151;1;1;0.0
1;2;151;2;1;0.0
1;2;152;1;1;0.0
1;2;152;2;1;0.0
1;2;153;1;1;0.0
1;2;153;2;1;0.0
1;2;154;1;1;0.0
1;2;154;2;1;0.0
1;2;155;1;1;0.0
1;2;155;2;1;0.0
1;2;156;1;1;0.0
1;2;156;2;1;0.0
1;2;157;1;1;0.0
1;2;157;2;1;0.0
1;2;158;1;1;0.0
1;2;158;2;1;0.0
1;2;159;1;1;0.0
1;2;159;2;1;0.0
1;2;160;1;1;0.0
1;2;160;2;1;0.0
1;2;161;1;1;0.0
1;2;161;2;1;0.0
1;2;162;1;1;0.0
1;2;162;2;1;0.0
1;2;163;1;1;0.0
1;2;163;2;1;0.0
1;2;164;1;1;0.0
1;2;164;2;1;0.0
1;2;165;1;1;0.0
1;2;165;2;1;0.0
1;2;166;1;1;0.0
1;2;166;2;1;0.0
1;2;167;1;1;0.0
1;2;167;2;1;0.0
1;2;168;1;1;0.0
1;2;168;2;1;0.0
1;3;9;1;1;0.0
1;3;9;2;1;0.0
1;3;10;1;1;0.0
1;3;10;2;1;0.0
1;3;11;1;1;0.0
1;3;11;2;1;0.0
1;3;12;1;1;0.0
1;3;12;2;1;0.0
1;3;13;1;1;0.0
1;3;13;2;1;0.0
1;3;14;1;1;0.0
1;3;14;2;1;0.0
1;3;15;1;1;0.0
1;3;15;2;1;0.0
1;3;16;1;1;0.0
1;3;16;2;1;0.0
1;3;17;1;1;0.0
1;3;17;2;1;0.0
1;3;18;1;1;0.0
1;3;18;2;1;0.0
1;3;19;1;1;0.0
1;3;19;2;1;0.0
1;3;20;1;1;0.0
1;3;20;2;1;0.0
1;3;21;1;1;0.0
1;3;21;2;1;0.0
1;3;22;1;1;0.0
1;3;22;2;1;0.0
1;3;23;1;1;0.0
1;3;23;2;1;0.0
1;3;24;1;1;0.0
1;3;24;2;1;0.0
1;3;25;1;1;0.0
1;3;25;2;1;0.0
1;3;26;1;1;0.0
1;3;26;2;1;0.0
1;3;27;1;1;0.0
1;3;27;2;1;0.0
1;3;28;1;1;0.0
1;3;28;2;1;0.0
1;3;29;1;1;0.0
1;3;29;2;1;0.0
1;3;30;1;1;0.0
1;3;30;2;1;0.0
1;3;31;1;1;0.0
1;3;31;2;1;0.0
1;3;32;1;1;0.0
1;3;32;2;1;0.0
1;3;33;1;1;0.0
1;3;33;2;1;0.0
1;3;34;1;1;0.0
1;3;34;2;1;0.0
1;3;35;1;1;0.0
1;3;35;2;1;0.0
1;3;36;1;1;0.0
1;3;36;2;1;0.0
1;3;37;1;1;0.0
1;3;37;2;1;0.0
1;3;38;1;1;0.0
1;3;38;2;1;0.0
1;3;39;1;1;0.0
1;3;39;2;1;0.0
1;3;40;1;1;0.0
1;3;40;2;1;0.0
1;3;41;1;1;0.0
1;3;41;2;1;0.0
1;3;42;1;1;0.0
1;3;42;2;1;0.0
1;3;43;1;1;0.0
1;3;43;2;1;0.0
1;3;44;1;1;0.0
1;3;44;2;1;0.0
1;3;45;1;1;0.0
1;3;45;2;1;0.0
1;3;46;1;1;0.0
1;3;46;2;1;0.0
1;3;47;1;1;0.0
1;3;47;2;1;0.0
1;3;48;1;1;0.0
1;3;48;2;1;0.0
1;3;49;1;1;0.0
1;3;49;2;1;0.0
1;3;50;1;1;0.0
1;3;50;2;1;0.0
1;3;51;1;1;0.0
1;3;51;2;1;0.0
1;3;52;1;1;0.0
1;3;52;2;1;0.0
1;3;53;1;1;0.0
1;3;53;2;1;0.0
1;3;54;1;1;0.0
1;3;54;2;1;0.0
1;3;55;1;1;0.0
1;3;55;2;1;0.0
1;3;56;1;1;0.0
1;3;56;2;1;0.0
1;3;57;1;1;0.0
1;3;57;2;1;0.0
1;3;58;1;1;0.0
1;3;58;2;1;0.0
1;3;59;1;1;0.0
1;3;59;2;1;0.0
1;3;60;1;1;0.0
1;3;60;2;1;0.0
1;3;61;1;1;0.0
1;3;61;2;1;0.0
1;3;62;1;1;0.0
1;3;62;2;1;0.0
1;3;63;1;1;0.0
1;3;63;2;1;0.0
1;3;64;1;1;0.0
1;3;64;2;1;0.0
1;3;65;1;1;0.0
1;3;65;2;1;0.0
1;3;66;1;1;0.0
1;3;66;2;1;0.0
1;3;67;1;1;0.0
1;3;67;2;1;0.0
1;3;68;1;1;0.0
1;3;68;2;1;0.0
1;3;69;1;1;0.0
1;3;69;2;1;0.0
1;3;70;1;1;0.0
1;3;70;2;1;0.0
1;3;71;1;1;0.0
1;3;71;2;1;0.0
1;3;72;1;1;0.0
1;3;72;2;1;0.0
1;3;73;1;1;0.0
1;3;73;2;1;0.0
1;3;74;1;1;0.0
1;3;74;2;1;0.0
1;3;75;1;1;0.0
1;3;75;2;1;0.0
1;3;76;1;1;0.0
1;3;76;2;1;0.0
1;3;77;1;1;0.0
1;3;77;2;1;0.0
1;3;78;1;1;0.0
1;3;78;2;1;0.0
1;3;79;1;1;0.0
1;3;79;2;1;0.0
1;3;80;1;1;0.0
1;3;80;2;1;0.0
1;3;81;1;1;0.0
1;3;81;2;1;0.0
1;3;82;1;1;0.0
1;3;82;2;1;0.0
1;3;83;1;1;0.0
1;3;83;2;1;0.0
1;3;84;1;1;0.0
1;3;84;2;1;0.0
1;3;85;1;1;0.0
1;3;85;2;1;0.0
1;3;86;1;1;0.0
1;3;86;2;1;0.0
1;3;87;1;1;0.0
1;3;87;2;1;0.0
1;3;88;1;1;0.0
1;3;88;2;1;0.0
1;3;89;1;1;0.0
1;3;89;2;1;1.4207088376197685e-05
1;3;90;1;1;0.0
1;3;90;2;1;0.0
1;3;91;1;1;0.0
1;3;91;2;1;0.0
1;3;92;1;1;0.0
1;3;92;2;1;0.0
1;3;93;1;1;0.0
1;3;93;2;1;0.0
1;3;94;1;1;0.0
1;3;94;2;1;0.0
1;3;95;1;1;0.0
1;3;95;2;1;0.0
1;3;96;1;1;0.0
1;3;96;2;1;0.0
1;3;97;1;1;0.0
1;3;97;2;1;0.0
1;3;98;1;1;0.0
1;3;98;2;1;0.0
1;3;99;1;1;0.0
1;3;99;2;1;0.0
1;3;100;1;1;0.0
1;3;100;2;1;0.0
1;3;101;1;1;0.0
1;3;101;2;1;0.0
1;3;102;1;1;0.0
1;3;102;2;1;0.0
1;3;103;1;1;0.0
1;3;103;2;1;0.0
1;3;104;1;1;0.0
1;3;104;2;1;0.0
1;3;105;1;1;0.0
1;3;105;2;1;0.0
1;3;106;1;1;0.0
1;3;106;2;1;0.0
1;3;107;1;1;0.0
1;3;107;2;1;0.0
1;3;108;1;1;0.0
1;3;108;2;1;0.0
1;3;109;1;1;0.0
1;3;109;2;1;0.0
1;3;110;1;1;0.0
1;3;110;2;1;0.0
1;3;111;1;1;0.0
1;3;111;2;1;0.0
1;3;112;1;1;0.0
1;3;112;2;1;0.0
1;3;113;1;1;0.0
1;3;113;2;1;0.0
1;3;114;1;1;0.0
1;3;114;2;1;0.0
1;3;115;1;1;0.0
1;3;115;2;1;0.0
1;3;116;1;1;0.0
1;3;116;2;1;0.0
1;3;117;1;1;0.0
1;3;117;2;1;0.0
1;3;118;1;1;0.0
1;3;118;2;1;0.0
1;3;119;1;1;0.0
1;3;119;2;1;0.0
1;3;120;1;1;0.0
1;3;120;2;1;0.0
1;3;121;1;1;0.0
1;3;121;2;1;0.0
1;3;122;1;1;0.0
1;3;122;2;1;0.0
1;3;123;1;1;0.0
1;3;123;2;1;0.0
1;3;124;1;1;0.0
1;3;124;2;1;0.0
1;3;125;1;1;0.0
1;3;125;2;1;0.0
1;3;126;1;1;0.0
1;3;126;2;1;0.0
1;3;127;1;1;0.0
1;3;127;2;1;0.0
1;3;128;1;1;0.0
1;3;128;2;1;0.0
1;3;129;1;1;0.0
1;3;129;2;1;0.0
1;3;130;1;1;0.0
1;3;130;2;1;0.0
1;3;131;1;1;0.0
1;3;131;2;1;0.0
1;3;132;1;1;0.0
1;3;132;2;1;0.0
1;3;133;1;1;0.0
1;3;133;2;1;0.0
1;3;134;1;1;0.0
1;3;134;2;1;0.0
1;3;135;1;1;0.0
1;3;135;2;1;0.0
1;3;136;1;1;0.0
1;3;136;2;1;0.0
1;3;137;1;1;0.0
1;3;137;2;1;0.0
1;3;138;1;1;0.0
1;3;138;2;1;0.0
1;3;139;1;1;0.0
1;3;139;2;1;0.0
1;3;140;1;1;0.0
1;3;140;2;1;0.0
1;3;141;1;1;0.0
1;3;141;2;1;0.0
1;3;142;1;1;0.0
1;3;142;2;1;0.0
1;3;143;1;1;0.0
1;3;143;2;1;0.0
1;3;144;1;1;0.0
1;3;144;2;1;0.0
1;3;145;1;1;0.0
1;3;145;2;1;0.0
1;3;146;1;1;0.0
1;3;146;2;1;0.0
1;3;147;1;1;0.0
1;3;147;2;1;0.0
1;3;148;1;1;0.0
1;3;148;2;1;0.0
1;3;149;1;1;0.0
1;3;149;2;1;0.0
1;3;150;1;1;0.0
1;3;150;2;1;0.0
1;3;151;1;1;0.0
1;3;151;2;1;0.0
1;3;152;1;1;0.0
1;3;152;2;1;0.0
1;3;153;1;1;0.0
1;3;153;2;1;0.0
1;3;154;1;1;0.0
1;3;154;2;1;0.0
1;3;155;1;1;0.0
1;3;155;2;1;0.0
1;3;156;1;1;0.0
1;3;156;2;1;0.0
1;3;157;1;1;0.0
1;3;157;2;1;0.0
1;3;158;1;1;0.0
1;3;158;2;1;0.0
1;3;159;1;1;0.0
1;3;159;2;1;0.0
1;3;160;1;1;0.0
1;3;160;2;1;0.0
1;3;161;1;1;0.0
1;3;161;2;1;0.0
1;3;162;1;1;0.0
1;3;162;2;1;0.0
1;3;163;1;1;0.0
1;3;163;2;1;0.0
1;3;164;1;1;0.0
1;3;164;2;1;0.0
1;3;165;1;1;0.0
1;3;165;2;1;0.0
1;3;166;1;1;0.0
1;3;166;2;1;0.0
1;3;167;1;1;0.0
1;3;167;2;1;0.0
1;3;168;1;1;0.0
1;3;168;2;1;0.0
1;4;9;1;1;0.0
1;4;9;2;1;0.0
1;4;10;1;1;0.0
1;4;10;2;1;0.0
1;4;11;1;1;0.0
1;4;11;2;1;0.0
1;4;12;1;1;0.0
1;4;12;2;1;0.0
1;4;13;1;1;0.0
1;4;13;2;1;0.0
1;4;14;1;1;0.0
1;4;14;2;1;0.0
1;4;15;1;1;0.0
1;4;15;2;1;0.0
1;4;16;1;1;0.0
1;4;16;2;1;0.0
1;4;17;1;1;0.0
1;4;17;2;1;0.0
1;4;18;1;1;0.0
1;4;18;2;1;0.0
1;4;19;1;1;0.0
1;4;19;2;1;0.0
1;4;20;1;1;0.0
1;4;20;2;1;0.0
1;4;21;1;1;0.0
1;4;21;2;1;0.0
1;4;22;1;1;0.0
1;4;22;2;1;0.0
1;4;23;1;1;0.0
1;4;23;2;1;0.0
1;4;24;1;1;0.0
1;4;24;2;1;0.0
1;4;25;1;1;0.0
1;4;25;2;1;0.0
1;4;26;1;1;0.0
